agency,code,description,unit,zone_a,zone_b,zone_c,zone_d
PWD,27.10.1,From 0.0 m to 50 m = 50 m,meter,957.0,957.0,957.0,957.0
PWD,27.10.2,From 50 m to 100 m = 50 m,meter,1101.0,1101.0,1101.0,1101.0
PWD,27.10.3,From 100 m to 152 m = 52 m,meter,1266.0,1266.0,1266.0,1266.0
PWD,27.10.4,From 152 m to 200 m = 48 m,meter,1456.0,1456.0,1456.0,1456.0
PWD,27.10.5,From 200 m to 250 m = 50 m,meter,1674.0,1674.0,1674.0,1674.0
PWD,27.10.6,Beyond 250 m,meter,1925.0,1925.0,1925.0,1925.0
PWD,27.11.1,Best quality 50 mm dia uPVC cap,each,177.0,176.0,172.0,172.0
PWD,27.11.2.1,50 mm dia water grade (Class D) uPVC blind pipe/sand trap of wall thickness 3.1 mm to 3.7 mm,meter,263.0,263.0,259.0,259.0
PWD,27.11.2.2,50 mm dia water grade (Class E) uPVC blind pipe/sand trap of wall thickness 3.9 mm to 4.5 mm,meter,331.0,330.0,327.0,327.0
PWD,27.11.3.1,50 mm dia strainer of any slot as per design made with grade (Class D) uPVC pipe of wall thickness 3.1 mm to 3.7 mm,meter,353.0,351.0,341.0,341.0
PWD,27.11.3.2,50 mm dia strainer of any slot as per design made with grade (Class E) uPVC pipe of wall thickness 3.9 mm to 4.5 mm,meter,421.0,418.0,409.0,409.0
PWD,27.11.4,Best quality 50 mm x 125 mm dia uPVC Reducer,meter,1096.0,1095.0,1091.0,1091.0
PWD,27.11.5.1,125mm dia water grade (Class D) uPVC housing pipe of wall thickness 7.3 to 8.4mm,meter,1283.0,1282.0,1279.0,1279.0
PWD,27.11.5.2,125mm dia water grade (Class E) uPVC housing pipe of wall thickness 9.0 to 10.4mm,meter,1517.0,1516.0,1512.0,1512.0
PWD,27.11.6,Supplying centralizer made with 12 mm dia M.S. rod of approved design,each,586.0,583.0,573.0,573.0
PWD,27.12,"Complete installation of 50 mm dia uPVC tube well fixtures such as expanded top or furnishing pipe, reducer, tube well pipes, strainer, blind pipe, pipe cap etc. fitting and fixing with best quality PVC solution, iron screws and PVC tape, sockets and placing in position with proper size M.S. centralizer @ 3.0 meter c/c in strainer portion including blind pipe etc. complete as per standard practice and accepted by the Engineer-in-charge.",meter,105.0,103.0,99.0,99.0
PWD,27.13.1,Wells up to 200 m depth,each,31289.0,31289.0,31289.0,31289.0
PWD,27.13.2,Wells beyond 200 m depth,each,39633.0,39633.0,39633.0,39633.0
PWD,27.14,Pumping test of the well by designed turbine/submersible pump with supply of testing equipments for pressure/ velocity/ discharge etc. and all materials for 72 hours including yield drawn and recovery test etc. complete as per specification and accepted by the Engineer-in-charge.,per hour,873.0,871.0,859.0,859.0
PWD,27.15,Disinfections of the well including supply of sufficient quantity of bleaching powder (33% strength) to obtain chlorinated water having 150 ppm free chlorine in the well complete as per standard specification and accepted by the Engineer-in-charge.,each,1644.0,1644.0,1644.0,1644.0
PWD,27.16,Filling of the borehole around the tube well from top of the shrouding up to the bottom of sanitary seal by withdrawn selected soil or by local clay free from any substances harmful to pipes and health as per standard specification and accepted by the Engineer-in-charge.,meter,45.0,44.0,41.0,41.0
PWD,27.17,"Protective top cover: Supplying and fitting fixing of best quality 150 mm dia 4 mm thick MS. Pipe 1.0 m (3'-4"") long one end blocked with 200 mm dia 4 mm thick M.S. plate and other end minimum 300 mm (1'-0"") embedded in sanitary seal for protection of uPVC Housing Pipe as per standard specification and accepted by the Engineer-in-charge.",each,5325.0,5313.0,5264.0,5264.0
PWD,27.18.1,From 0.0 m to 50 m = 50 m,meter,1043.0,1043.0,1043.0,1043.0
PWD,27.18.2,From 50 m to100 m = 50 m,meter,1199.0,1199.0,1199.0,1199.0
PWD,27.18.3,From 100 m to 152 m = 52 m,meter,1379.0,1379.0,1379.0,1379.0
PWD,27.18.4,From 152 m to 200 m = 48 m,meter,1586.0,1586.0,1586.0,1586.0
PWD,27.18.5,From 200 m to 250 m = 50 m,meter,1824.0,1824.0,1824.0,1824.0
PWD,27.18.6,Beyond 250 m,meter,2098.0,2098.0,2098.0,2098.0
PWD,27.19.1,Best quality 75 mm dia uPVC cap,each,238.0,237.0,233.0,233.0
PWD,27.19.2.1,75 mm dia water grade (Class D) uPVC blind pipe/sand trap of wall thickness 4.6 mm to 5.3 mm,meter,523.0,522.0,518.0,518.0
PWD,27.19.2.2,75 mm dia water grade (Class E ) uPVC blind pipe/sand trap of wall thickness 5.7 mm to 6.6 mm,meter,659.0,658.0,654.0,654.0
PWD,27.19.3.1,75 mm dia strainer of any slot as per design made with water grade (Class D) uPVC pipe of wall thickness 4.6 mm to 5.3 mm,meter,604.0,601.0,591.0,591.0
PWD,27.19.3.2,75 mm dia strainer of any slot as per design made with water grade (Class E) uPVC pipe of wall thickness 5.7 mm to 6.6 mm,meter,740.0,737.0,728.0,728.0
PWD,27.19.4,Best quality 75 mm x 150 mm dia uPVC Reducer,each,1571.0,1570.0,1566.0,1566.0
PWD,27.19.5.1,150 mm dia water grade (Class D) uPVC housing pipe having wall thickness 8.8 mm to 10.2 mm,meter,2114.0,2113.0,2109.0,2109.0
PWD,27.19.5.2,150 mm dia water grade (Class E) uPVC housing pipe having wall thickness 10.8 mm to 12.5 mm,meter,2576.0,2575.0,2571.0,2571.0
PWD,27.19.6,Supplying of centralizer made with 12 mm dia M.S. rod of approved design,each,586.0,583.0,573.0,573.0
PWD,27.20,"Complete installation of 75 mm dia uPVC tube-well fixtures such as expanded top pipes, reducer, tube-well pipes, strainer, blind pipe, pipe cap etc. fitting and fixing with best quality uPVC solution, iron screws and uPVC tape and placing in position with proper size M.S. centralizer @ 3 meter c/c .in strainer portion including blind pipe etc. complete as per standard practice and accepted by the Engineer-in-charge.",meter,112.0,110.0,107.0,107.0
PWD,27.21.1,Wells up to 200 m depth,each,41474.0,41474.0,41474.0,41474.0
PWD,27.21.2,Wells beyond 200 m depth,each,49768.0,49768.0,49768.0,49768.0
PWD,27.22,Pumping test of the well by designed turbine/ submersible pump with supply of testing equipments for pressure/,hour,1070.0,1068.0,1055.0,1055.0
PWD,27.23,Disinfections of the well including supply of sufficient quantity of bleaching powder (33% strength) chlorinated water having 150 ppm available free chlorine complete as per standard specification and accepted by the Engineer-in- charge.,each,1997.0,1997.0,1997.0,1997.0
PWD,27.24,Filling of the bore-hole around the tube well from top of the shrouding up to the bottom of sanitary seal by withdrawn selected soil or local clay free from any substances harmful to pipes and health as per standard specification and accepted by the Engineer-in-charge.,meter,54.0,53.0,50.0,50.0
PWD,27.25,"Protective top cover: Supplying and fitting fixing best quality 200 mm dia 4 mm thick M.S. pipe 1.0 m (3'-4"") long, one end blocked with 250 mm dia 4 mm thick M.S. plate and other end minimum 300 mm (1'-0) embedded in sanitary seal for protection of uPVC housing pipe as per standard specification and accepted by the Engineer-in-charge.",each,7147.0,7129.0,7055.0,7055.0
PWD,27.26.1,From 00 m to 50 m = 50 m,meter,1092.0,1092.0,1092.0,1092.0
PWD,27.26.2,From 50 m to 100 m = 50 m,meter,1256.0,1256.0,1256.0,1256.0
PWD,27.26.3,From 100 m to 152 m = 52 m,meter,1444.0,1444.0,1444.0,1444.0
PWD,27.26.4,From 152 m to 200 m = 48 m,meter,1661.0,1661.0,1661.0,1661.0
PWD,27.26.5,From 200 m to 250 m = 50 m,meter,1910.0,1910.0,1910.0,1910.0
PWD,27.26.6,Beyond 250 m,meter,2197.0,2197.0,2197.0,2197.0
PWD,27.27.1,Best quality 100 mm dia uPVC cap,each,545.0,544.0,540.0,540.0
PWD,27.27.2.1,100 mm dia water grade (Class D) uPVC blind pipe/ sand trap having wall thickness 6.0 mm to 6.9 mm,meter,706.0,705.0,701.0,701.0
PWD,27.27.2.2,100 mm dia water grade (Class E) uPVC blind pipe/ sand trap having wall thickness 7.3 mm to 8.4 mm,meter,1025.0,1024.0,1020.0,1020.0
PWD,27.27.3.1,100 mm dia strainer of any slot as per design made with water grade (Class D) uPVC pipe having wall thickness 6.0 mm to 6.9 mm,meter,787.0,784.0,774.0,774.0
PWD,27.27.3.2,100 mm dia strainer of any slot as per design made with water grade (Class E) uPVC pipe having wall thickness 7.3 mm to 8.4 mm,meter,1106.0,1103.0,1093.0,1093.0
PWD,27.27.4,Best quality 100 mm x 200 mm dia uPVC reducer,each,2324.0,2323.0,2319.0,2319.0
PWD,27.27.5.1,200 mm dia water grade (Class D) uPVC housing pipe having wall thickness 10.3 mm to 11.9 mm,meter,3180.0,3179.0,3176.0,3176.0
PWD,27.27.5.2,200 mm dia water grade (Class E) uPVC housing pipe having wall thickness 12.6 mm to 14.8 mm,meter,3826.0,3825.0,3821.0,3821.0
PWD,27.27.6,Supplying centralizer made with 12 mm dia M.S. rod of approved design,each,586.0,583.0,573.0,573.0
PWD,27.28,"Complete installation of 100 mm dia uPVC tube-well fixtures such as expanded top pipes, reducer, tube-well pipes, strainer, blind pipe, pipe cap etc. fitting and fixing with best quality PVC solution, iron screws and uPVC tape and placing in position with proper size M.S. centralizer @ 3 meter c/c. in strainer portion including blind pipe etc. complete as per standard practice and accepted by the Engineer-in-charge.",meter,133.0,131.0,126.0,126.0
PWD,27.29.1,Wells up to 200 m depth,each,50922.0,50922.0,50922.0,50922.0
PWD,27.29.2,Wells beyond 200 m depth,each,61106.0,61106.0,61106.0,61106.0
PWD,27.30,Pumping test of the well by designed turbine/ submersible pump with supply of testing equipments for pressure/ velocity/ discharge etc. and all materials for 72 hours including yield drawn and recovery test etc. complete as per specification and accepted by the Engineer-in-charge.,hour,1123.0,1120.0,1107.0,1107.0
PWD,27.31,Disinfections of the well including supply of sufficient quantity of bleaching powder (33% strength) chlorinated water having 150 ppm available free chlorine etc. complete as per standard specification and accepted by the Engineer- in-charge.,each,2349.0,2349.0,2349.0,2349.0
PWD,27.32,Filling of the borehole around the tube-well from top of the shrouding up to the bottom of sanitary seal by withdrawn selected soil or local clay free from any substances harmful to pipes and health as per standard specification and accepted by the Engineer-in-charge.,meter,61.0,60.0,56.0,56.0
PWD,27.33,"Protective top cover: Supplying and fitting fixing best quality 250 mm dia 4 mm thick M.S. pipe, 1.0 m (3'-4"") long one, end blocked with 300 mm dia 4 mm thick M.S. plate and other end minimum 300 (1'-0"") embedded in sanitary seal for protection of uPVC Housing pipe as per standard specification and accepted by the Engineer-in-charge.",each,11741.0,11711.0,11588.0,11588.0
PWD,27.34.1,From 0.0 m to 50 m = 50 m,meter,1374.0,1374.0,1374.0,1374.0
PWD,27.34.2,From 50 m to 100 m = 50 m,meter,1580.0,1580.0,1580.0,1580.0
PWD,27.34.3,From 100 m to 152 m = 52 m,meter,1817.0,1817.0,1817.0,1817.0
PWD,27.34.4,From 152 m to 200 m = 48 m,meter,2090.0,2090.0,2090.0,2090.0
PWD,27.34.5,From 200 m to 250 m = 50 m,meter,2404.0,2404.0,2404.0,2404.0
PWD,27.34.6,Beyond 250 m,meter,2764.0,2764.0,2764.0,2764.0
PWD,27.35.1,Best quality 150 mm dia uPVC cap for blind pipe/ sand trap.,each,1144.0,1143.0,1139.0,1139.0
PWD,27.35.2.1,150 mm dia water grade(Class D) uPVC blind pipe/ sand trap having wall thickness 8.8 mm to 10.2 mm,meter,1816.0,1815.0,1811.0,1811.0
PWD,27.35.2.2,150 mm dia water grade(Class E) uPVC blind pipe/ sand trap having wall thickness 10.8 mm to 12.5 mm,meter,2212.0,2211.0,2207.0,2207.0
PWD,27.35.3.1,150 mm dia strainer of any slot as per design made with water grade(Class D) uPVC pipe of wall thickness 8.8 to 10.2 mm,meter,1917.0,1914.0,1903.0,1903.0
PWD,27.35.3.2,150 mm dia strainer of any slot as per design made with water grade(Class E) uPVC pipe of wall thickness 10.8 to 12.5 mm,meter,2314.0,2311.0,2299.0,2299.0
PWD,27.35.4.1,Best quality 150 mm x 200 mm dia uPVC Reducer,each,2531.0,2530.0,2525.0,2525.0
PWD,27.35.4.2,Best quality 150 mm x 250 mm dia uPVC Reducer,each,3749.0,3747.0,3742.0,3742.0
PWD,27.35.5.1,200 mm dia water grade(Class D) uPVC housing pipe of wall thickness 10.3 mm to 11.9 mm,meter,3180.0,3179.0,3176.0,3176.0
PWD,27.35.5.2,200 mm dia water grade(Class E) uPVC housing pipe of wall thickness12.6 mm to 14.8 mm,meter,3826.0,3825.0,3821.0,3821.0
PWD,27.35.5.3,250 mm dia water grade(Class D) uPVC housing pipe of wall thickness 12.8 mm to 14.8 mm,meter,4410.0,4409.0,4405.0,4405.0
PWD,27.35.5.4,250 mm dia water grade(Class E) uPVC housing pipe of wall thickness 15.7 mm to 18.1 mm,meter,5870.0,5869.0,5865.0,5865.0
PWD,27.35.6,Supplying of centralizer made with 12 mm dia M.S. rod of approved design,each,586.0,583.0,573.0,573.0
PWD,27.36,"Complete installation of 150 mm dia uPVC tube-well fixtures such as expanded top pipes, reducer, tube-well pipes, strainer, blind pipe, pipe cap etc. fitting and fixing with best quality uPVC solution, iron screws and uPVC tape and placing in position with proper size M.S. centralizer @ 3 meter c/c in strainer portion including blind pipe etc. complete as per standard practice and accepted by the Engineer-in- charge.",meter,129.0,127.0,124.0,124.0
PWD,27.37.1,Wells up to 200 m depth,each,60861.0,60861.0,60861.0,60861.0
PWD,27.37.2,Wells beyond 200 m depth,each,68975.0,68975.0,68975.0,68975.0
PWD,27.38,Pumping test of the well by designed turbine/ submersible pump with supply of testing equipments for pressure/ velocity/ discharge etc. and all materials for 72 hours including yield drawn and recovery test etc. complete as per specification and accepted by the Engineer-in-charge.,hour,1275.0,1272.0,1259.0,1259.0
PWD,27.39,Disinfections of the well including supply of sufficient quantity of bleaching powder (33% strength) chlorinated water having 150 ppm available free chlorine etc. complete as per standard specification and accepted by the Engineer- in-charge.,each,2819.0,2819.0,2819.0,2819.0
PWD,27.40,Filling of the borehole around the tube well from top of the shrouding up to the bottom of sanitary seal by withdrawn selected soil or local clay as free from any substances harmful to pipes and health per standard specification and accepted by the Engineer-in-charge.,meter,85.0,83.0,78.0,78.0
PWD,27.41,"Protective top cover: Supplying fitting and fixing of best quality 250 mm dia 4 mm thick M.S. pipe 1.0 m (3'-4"") long one end blocked with 300 dia 4 mm thick M.S. plate and other end minimum 300 (1'-0"") embedded in sanitary seal for protection of uPVC Housing pipe as per standard specification and accepted by the Engineer-in-charge.",each,10956.0,10925.0,10803.0,10803.0
PWD,27.42.1,From 0.0 m to 50 m = 50 m,meter,1374.0,1374.0,1374.0,1374.0
PWD,27.42.2,From 50 m to 100 m = 50 m,meter,1580.0,1580.0,1580.0,1580.0
PWD,27.42.3,From 100 m to 152 m = 52 m,meter,1817.0,1817.0,1817.0,1817.0
PWD,27.42.4,From 152 m to 200 m = 48 m,meter,2090.0,2090.0,2090.0,2090.0
PWD,27.42.5,From 200 m to 250 m = 50 m,meter,2404.0,2404.0,2404.0,2404.0
PWD,27.42.6,Beyond 250 m,meter,2764.0,2764.0,2764.0,2764.0
PWD,27.43.1,150 mm dia M.S. cap 6 mm thick for blind pipe/ sand trap,each,1551.0,1550.0,1546.0,1546.0
PWD,27.43.2,"150 mm dia G.I. Pipe having wall thickness 5.4 mm, weight 21.2 kg/m can withstand 50 kg/cm2 hydraulic pressure for blind pipe/ sand trap",meter,3788.0,3785.0,3773.0,3773.0
PWD,27.43.3.1,Stainless steel strainer of continuous slot having weight 28.84 kg per meter.,meter,18431.0,18429.0,18419.0,18419.0
PWD,27.43.3.2,2.50 mm thick stainless steel Bridge type strainer.,meter,14020.0,14018.0,14008.0,14008.0
PWD,27.43.4,150 mm x 300 mm dia M.S. reducer of minimum thickness of 6 mm.,each,3307.0,3301.0,3276.0,3276.0
PWD,27.43.5,300 mm dia 6 mm minimum thick M.S. housing pipe (Seamless),meter,10460.0,10454.0,10430.0,10430.0
PWD,27.43.6,Centralizer made with 12 mm dia M.S. rod of approved design.,each,586.0,583.0,573.0,573.0
PWD,27.43.7,350 mm dia M.S. cap having 6 mm thick for housing pipe covering.,each,3509.0,3495.0,3436.0,3436.0
PWD,27.44,"Complete installation of 150 mm dia deep tube-well fixtures such as expanded top pipes, reducer, tube-well pipes, strainer, blind pipe, pipe cap etc. fitting and fixing socket, welding and additional welding with fibre and placing in position with proper size M.S. centralizer @ 3 meter c/c in strainer portion including blind pipe etc. complete as per standard practice and accepted by the Engineer-in-charge.",meter,805.0,790.0,732.0,732.0
PWD,27.45.1,Wells up to 200 m depth,each,60861.0,60861.0,60861.0,60861.0
PWD,27.45.2,Wells beyond 200 m depth,each,68975.0,68975.0,68975.0,68975.0
PWD,27.46,Pumping test of the well by designed turbine/ submersible pump with supply of testing equipments for pressure/ velocity/ discharge etc. and all materials for 72 hours including yield drawn and recovery test etc. complete as per specification and accepted by the Engineer-in-charge.,hour,1316.0,1313.0,1300.0,1300.0
PWD,27.47,Disinfections of the well including supply of sufficient quantity of bleaching powder (33% strength) chlorinated water having 150 ppm available free chlorine etc. complete as per standard specification and accepted by the Engineer- in-charge.,each,2877.0,2877.0,2877.0,2877.0
PWD,27.48,Filling of the borehole around the tube well from top of the shrouding up to the bottom of sanitary seal by withdrawn selected soil or local clay free from any substances harmful to pipes and health as per standard specification and accepted by the Engineer-in-charge.,meter,85.0,83.0,78.0,78.0
PWD,27.49.1,From 0.0 m to 50 m = 50 m,meter,1546.0,1546.0,1546.0,1546.0
PWD,27.49.2,From 50 m to 100 m = 50 m,meter,1778.0,1778.0,1778.0,1778.0
PWD,27.49.3,From 100 m to 152 m = 52 m,meter,2045.0,2045.0,2045.0,2045.0
PWD,27.49.4,From 152 m to 200 m = 48 m,meter,2351.0,2351.0,2351.0,2351.0
PWD,27.49.5,From 200 m to 250 m = 50 m,meter,2704.0,2704.0,2704.0,2704.0
PWD,27.49.6,Beyond 250 m,meter,3110.0,3110.0,3110.0,3110.0
PWD,27.50.1,200 mm dia M.S. cap 6mm thick for blind pipe/ sand strap,each,1968.0,1967.0,1963.0,1963.0
PWD,27.50.2,200 mm dia 6 mm thick tube well pipe and blank G.I. pipe of wt. 33.45 kg per meter can withstand minimum 700 psi hydraulic pressure.,meter,7776.0,7773.0,7761.0,7761.0
PWD,27.50.3.1,200 mm dia stainless steel strainer of continuous slot having 38.36 kg per meter.,meter,22021.0,22018.0,22006.0,22006.0
PWD,27.50.3.2,200 mm dia 2.5 mm thick stainless steel bridge type strainer,meter,14661.0,14658.0,14646.0,14646.0
PWD,27.50.4,200 mm x 400 mm dia 6 mm thick M.S. reducer.,each,3374.0,3369.0,3350.0,3350.0
PWD,27.50.5,400 mm dia 6 mm thick M.S. housing pipe (Seamless),meter,14510.0,14503.0,14479.0,14479.0
PWD,27.50.6,Centralizer made with 12 mm dia M.S. rod of approved design,each,586.0,583.0,573.0,573.0
PWD,27.50.7,450 mm dia M.S. cap of 6 mm thick for housing pipe covering.,each,785.0,773.0,724.0,724.0
PWD,27.51,"Complete installation of 200 mm dia deep tube well fixtures such as expanded top pipes, reducer, and tube well pipes, strainer, blind pipe, pipe cap etc. Fitting and fixing socket, welding and additional welding with fibre and placing in position with proper size M.S. centralizer @ 3 meter c/c in strainer position including blind pipe etc. complete as per standard practice and accepted by the Engineer-in-charge.",meter,879.0,863.0,799.0,799.0
PWD,27.52.1,Wells up to 200 m depth,each,57793.0,57793.0,57793.0,57793.0
PWD,27.52.2,Wells beyond 200 m depth,each,64592.0,64592.0,64592.0,64592.0
PWD,27.53,Pumping test of the well by designed turbine/submersible pump with supply of testing equipments for pressure/ velocity/ discharge etc. and all materials for 72 hours including yield drawn and recovery test etc. complete as per specification and accepted by the Engineer-in-charge.,hour,1361.0,1359.0,1346.0,1346.0
PWD,27.54,Disinfections of the well including supply of sufficient quantity of bleaching powder (33% strength) chlorinated water having 150 ppm available free chlorine complete as per standard specification and accepted by the Engineer-in- charge.,each,3288.0,3288.0,3288.0,3288.0
PWD,27.55,Filling of the borehole around the tube well from top of the shrouding up to the bottom of sanitary seal by withdrawn selected soil or local clay free from any substances harmful to pipes and health as per standard specification and accepted by the Engineer-in-charge.,meter,85.0,83.0,78.0,78.0
PWD,27.56.1,From 0.0 m to 50 m = 50 m,meter,957.0,957.0,957.0,957.0
PWD,27.56.2,From 50 m to 100 m = 50 m,meter,1101.0,1101.0,1101.0,1101.0
PWD,27.56.3,From 100 m to 152 m = 52 m,meter,1266.0,1266.0,1266.0,1266.0
PWD,27.56.4,From 152 m to 200 m = 48 m,meter,1456.0,1456.0,1456.0,1456.0
PWD,27.56.5,From 200 m to 250 m = 50 m,meter,1674.0,1674.0,1674.0,1674.0
PWD,27.56.6,Beyond 250 m,meter,1925.0,1925.0,1925.0,1925.0
PWD,27.57.1,150 mm dia 6mm thick M.S. cap for blind pipe/ sand trap.,each,1551.0,1550.0,1546.0,1546.0
PWD,27.57.2,50 mm dia 4.85 mm thick tube well pipe and blank G.I. pipe,meter,1175.0,1172.0,1160.0,1160.0
PWD,27.57.3.1,50 mm dia stainless steel strainer of continuous slot having 28.84 kg per meter.,meter,7462.0,7459.0,7450.0,7450.0
PWD,27.57.3.2,50 mm dia 2.5 mm thick stainless steel bridge type strainer,meter,7462.0,7459.0,7450.0,7450.0
PWD,27.57.4,50 mm x 150 mm dia 6 mm thick M.S. reducer.,each,1350.0,1344.0,1319.0,1319.0
PWD,27.57.5,150 mm dia 6 mm thick M.S. housing pipe (Seamless).,meter,5061.0,5055.0,5031.0,5031.0
PWD,27.57.6,Centralizer made with 12 mm dia M.S. rod of approved design.,each,586.0,583.0,573.0,573.0
PWD,27.57.7,150 mm dia M.S. cap of 6 mm thick for housing pipe covering.,each,2307.0,2292.0,2233.0,2233.0
PWD,27.58,"Complete installation of 50 mm dia deep tube-well fixtures such as expanded top pipes, reducer, tube-well pipes, strainer, blind pipe, pipe cap etc. fitting and fixing socket, welding and additional welding with fibre and placing in position with proper size M.S. centralizer @ 3 meter c/c in strainer portion including. blind pipe etc. complete as per standard practice and accepted by the Engineer-in-charge",meter,805.0,790.0,732.0,732.0
PWD,27.59.1,Wells up to 200 m depth,each,31289.0,31289.0,31289.0,31289.0
PWD,27.59.2,Wells beyond 200 m depth,each,35461.0,35461.0,35461.0,35461.0
PWD,27.60,Pumping test of the well by designed turbine/ submersible pump with supply of testing equipments for pressure/ velocity/ discharge etc. and all materials for 72 hours including yield drawn and recovery test etc. complete as per specification and accepted by the Engineer-in-charge.,hour,1078.0,1076.0,1064.0,1064.0
PWD,27.61,Disinfections of the well including supply of sufficient quantity of bleaching powder (33% strength) chlorinated water having 150 ppm available free chlorine etc. complete as per standard specification and accepted by the Engineer- in-charge.,each,1644.0,1644.0,1644.0,1644.0
PWD,27.62,Filling of the borehole around the tube well from top of the shrouding up to the bottom of sanitary seal by withdrawn selected soil or local clay free from any substances harmful to pipes and health as per standard specification and accepted by the Engineer-in-charge.,meter,48.0,47.0,44.0,44.0
PWD,27.63.1,From 0.0 m to 50 m = 50 m,meter,1043.0,1043.0,1043.0,1043.0
PWD,27.63.2,From 50 m to 100 m = 50 m,meter,1199.0,1199.0,1199.0,1199.0
PWD,27.63.3,From 100 m to 152 m = 52 m,meter,1379.0,1379.0,1379.0,1379.0
PWD,27.63.4,From 152 m to 200 m = 48 m,meter,1586.0,1586.0,1586.0,1586.0
PWD,27.63.5,From 200 m to 250 m = 50 m,meter,1824.0,1824.0,1824.0,1824.0
PWD,27.63.6,Beyond 250 m,meter,2098.0,2098.0,2098.0,2098.0
PWD,27.64.1,150 mm dia 6mm thick M.S. cap for blind pipe/ sand trap.,each,1398.0,1397.0,1394.0,1394.0
PWD,27.64.2,75 mm dia 4.85 mm thick tube well pipe and blank G.I. pipe,meter,1729.0,1728.0,1724.0,1724.0
PWD,27.64.3.1,75 mm dia stainless steel strainer of continuous slot having 28.84 kg per meter.,meter,10039.0,10036.0,10024.0,10024.0
PWD,27.64.3.2,75 mm dia 2.5 mm thick stainless steel bridge type strainer,meter,9974.0,9971.0,9958.0,9958.0
PWD,27.64.4,75 mm x 150 mm dia 6 mm thick M.S. reducer.,meter,1350.0,1344.0,1319.0,1319.0
PWD,27.64.5,150 mm dia 6 mm thick M.S. housing pipe (Seamless),meter,5061.0,5055.0,5031.0,5031.0
PWD,27.64.6,Centralizer made with 12 mm dia M.S. rod of approved design,each,586.0,583.0,573.0,573.0
PWD,27.64.7,150 mm dia M.S. cap of 6 mm thick for housing pipe covering.,each,2307.0,2292.0,2233.0,2233.0
PWD,27.65,"Complete installation of 75 mm dia deep tube-well fixtures such as expanded top pipes, reducer, tube-well",meter,771.0,758.0,702.0,702.0
PWD,27.66.1,Wells up to 200 m depth,each,41474.0,41474.0,41474.0,41474.0
PWD,27.66.2,Wells beyond 200 m depth,each,47003.0,47003.0,47003.0,47003.0
PWD,27.67,Pumping test of the well by designed turbine/submersible pump with supply of testing equipments for pressure/ velocity/ discharge etc. and all materials for 72 hours including yield drawn and recovery test etc. complete as per specification and accepted by the Engineer-in-charge.,hour,1202.0,1199.0,1186.0,1186.0
PWD,27.68,Disinfections of the well including supply of sufficient quantity of bleaching powder (33% strength) chlorinated water having 150 ppm available free chlorine etc. complete as per standard specification and accepted by the Engineer- in-charge.,each,1997.0,1997.0,1997.0,1997.0
PWD,27.69,Filling of the borehole around the tube well from top of the shrouding up to the bottom of sanitary seal by withdrawn selected soil or local clay free from any substances harmful to pipes and health as per standard specification and accepted by the Engineer-in-charge.,meter,56.0,54.0,51.0,51.0
PWD,27.70.1,From 0.0 m to 50 m = 50 m,meter,1092.0,1092.0,1092.0,1092.0
PWD,27.70.2,From 50 m to 100 m = 50 m,meter,1256.0,1256.0,1256.0,1256.0
PWD,27.70.3,From 100 m to 152 m = 52 m,meter,1444.0,1444.0,1444.0,1444.0
PWD,27.70.4,From 152 m to 200 m = 48 m,meter,1661.0,1661.0,1661.0,1661.0
PWD,27.70.5,From 200 m to 250 m = 50 m,meter,1910.0,1910.0,1910.0,1910.0
PWD,27.70.6,Beyond 250 m,meter,2197.0,2197.0,2197.0,2197.0
PWD,27.71.1,Supplying 150 mm dia 6mm thick M.S. cap for blind pipe/ sand trap.,each,1551.0,1550.0,1546.0,1546.0
PWD,27.71.2,Supplying 100 mm dia 6 mm thick tube well pipe and blank G.I. pipe,meter,2596.0,2593.0,2581.0,2581.0
PWD,27.71.3.1,Supplying 100 mm dia stainless steel strainer of continuous slot having 28.84 kg per meter.,meter,11116.0,11115.0,11115.0,11115.0
PWD,27.71.3.2,Supplying 100 mm dia 2.5 mm thick stainless steel bridge type strainer,meter,8624.0,8621.0,8609.0,8609.0
PWD,27.71.4,Supplying 100 mm x 200 mm dia 6 mm thick M.S. reducer.,each,1620.0,1615.0,1595.0,1595.0
PWD,27.71.5,Supplying 200 mm dia 6 mm thick M.S. housing pipe (Seamless),meter,5258.0,5252.0,5227.0,5227.0
PWD,27.71.6,Supplying centralizer made with 12 mm dia M.S. rod of approved design,each,358.0,356.0,346.0,346.0
PWD,27.71.7,Supplying 200 mm dia M.S. cap of 6 mm thick for housing pipe covering.,each,2773.0,2773.0,2712.0,2712.0
PWD,27.72,"Complete installation of 100 mm dia deep tube-well fixtures such as expanded top pipes, reducer, and tube-well pipes, strainer, blind pipe, pipe cap etc. fitting and fixing socket, welding and additional welding with fibre and placing in position with proper size M.S. centralizer @ 3 meter c/c in strainer portion including blind pipe etc. complete as per standard practice and accepted by the Engineer-in-charge",meter,742.0,732.0,692.0,692.0
PWD,27.73.1,Wells up to 200 m depth,each,50922.0,50922.0,50922.0,50922.0
PWD,27.73.2,Wells beyond 200 m depth,each,57711.0,57711.0,57711.0,57711.0
PWD,27.74,Pumping test of the well by designed turbine/submersible pump with supply of testing equipments for pressure/ velocity/ discharge etc. and all materials for 72 hours including yield drawn and recovery test etc. complete as per specification and accepted by the Engineer-in-charge,hour,1248.0,1245.0,1232.0,1232.0
